natural,Sev.1,Sev.2,Sev.3,Sev.4,Sev.5,ALL
0.07658844441175461,0.0982968807220459,0.12983399629592896,0.16193464398384094,0.19999174773693085,0.27156513929367065,0.15636847540736198
0.05902981758117676,0.07789862900972366,0.10572990775108337,0.13465124368667603,0.16951261460781097,0.23677603900432587,0.13059970860679945
0.06080184131860733,0.07693852484226227,0.09944575279951096,0.12193817645311356,0.14866535365581512,0.2011795938014984,0.11816154047846794
