natural,Sev.1,Sev.2,Sev.3,Sev.4,Sev.5,ALL
0.10578291118144989,0.1249382346868515,0.15474577248096466,0.18627965450286865,0.2211427092552185,0.2811375856399536,0.17900447795788446
0.014050289988517761,0.013757381588220596,0.023838553577661514,0.04234897345304489,0.06422878056764603,0.1057598665356636,0.04399730761845907
0.009140372276306152,0.011615092866122723,0.022405730560421944,0.037582386285066605,0.05642222613096237,0.09330185502767563,0.03841127719109257
